Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
Hidden pricing and category are preserved on a Tech View edit,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The part being edited has a cost, sell price, and a non-default category set.","Open the edit row, change only the quantity (do not re-link a catalog part), and Save.
Have a Full View user inspect the part's cost, sell price, and category.","1. Cost, sell price, and category are preserved unchanged when the Tech View user saves the inline edit, because they are not displayed in Tech View and were not re-linked.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-R7, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-R7),,
Closing an edit row with changes triggers the discard guard,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row, change a field, then select X or press Escape.
Choose Discard on the confirmation.","1. Because a field was changed, the discard confirmation from S6-R1 is shown.
2. On Discard the row closes without saving and the part line returns to its previously saved values.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-R8, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-R8),,
Linking a different catalog part repopulates the edit row,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row and enter a quantity value.
In the part number field, select a different catalog part.","1. The row is repopulated from the newly selected part — description, cost, sell price, and category — matching the add flow.
2. The quantity you entered stays as it is and focus moves to it.
3. This is the one case where the values protected by S3-R7 are overwritten.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-R9, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-R9),,
Opening an edit row and changing nothing records no update,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row, change nothing, and close it.","1. No confirmation is shown and no update is recorded.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-N1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-N1),,
Edit control not displayed without the Create and Edit setting,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.
Your 'Work Order Line - Create and Edit' setting is NOT enabled.",Hover or focus an existing part line.,"1. The Edit control is not displayed.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-N2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-N2),,
Clearing the description blocks the edit save with validation,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row, clear the description, and attempt to Save.","1. The row does not save and the combined validation from S2-N1 applies (the description is named as missing).

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-N3, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-N3),,
Concurrent change by another user fails the edit save with a message,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row.
Have another user modify or delete the same part while your row is open.
Attempt to Save.","1. The save fails and an alert is shown: “This part was changed by someone else. Refresh to see the latest.”

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-E1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-E1),,
Work order becoming non-editable during edit fails the save,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row with changes.
Have the work order move to a status that does not permit editing.
Attempt to Save.","1. The save fails exactly as S2-E3: the alert “This work order can no longer be edited. Refresh to see the latest.” is shown and the entered data remains.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S3-E2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9318 (S3-E2),,
Full View inline add row shows six fields in order,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Select “Add Part” and inspect the fields.,"1. The inline row displays six editable fields, in order: description, part number, quantity, category, cost, sell price (Rate).

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R1),,
"Description, part number and quantity behave as in Tech View",Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Exercise the description, part number, and quantity fields as in the Tech View add flow.","1. Description, part number, and quantity behaviour from Story 2 applies identically (including the empty-required quantity and the optional part number).

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R2),,
Selecting a catalog part populates cost and sell price with a dollar prefix,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Select a catalog part that has a cost and sell price on record.,"1. Cost and sell price populate automatically from the selected part.
2. Cost and sell price display with a $ prefix.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R3, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R3),,
User can overwrite the populated cost and sell price,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
A catalog part has been selected and cost and sell price are populated.",Edit the cost and the sell price fields.,"1. The populated cost and sell price can both be overwritten by the user.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R4, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R4),,
Category is a select and empty saves as Uncategorized,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Open the category field and view the options.
Leave category empty and save an otherwise valid part.","1. The category field is a select of the shop's part categories.
2. A part saved with no category is assigned “Uncategorized”, consistent with the Tech View rule.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R5, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R5),,
"Full View inline row shows Save, More Options and X actions",Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Open the inline row and look at its actions.,"1. The inline row displays a Save action, a “More Options” action, and an X (close) action.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R6, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R6),,
"Save requires description, quantity, cost and sell price",Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Enter description, quantity, cost, and sell price (leave part number and category empty) and Save.","1. The part saves; part number and category are optional.
2. Omitting any of description, quantity, cost, or sell price blocks the save (see validation cases).

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R7, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R7),,
"Saving adds the part at the top, shows the toast and opens a fresh row",Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Save a valid six-field inline row.,"1. The part is added at the top of the line's parts list.
2. The “Part added” success toast displays.
3. A new empty inline row opens with the cursor in the description field.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R8, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R8),,
More Options opens the part details modal,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Select “More Options” in the inline row.,"1. The part details modal opens.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R9, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R9),,
Values entered inline carry over into the modal,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
Values are entered in the inline row (description, part number, quantity, category, cost, sell price).",Select “More Options” and inspect the modal fields.,"1. All values already entered in the inline row carry over into the corresponding fields of the modal.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R10, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R10),,
Saving from the modal closes both the modal and the inline row,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The part details modal is open via More Options.",Complete the modal and select “Save part”.,"1. The part is added, the modal closes, and the inline row also closes.
2. No new inline row is opened.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R11, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R11),,
Cancelling the modal confirms then discards and closes both surfaces,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The part details modal is open via More Options with entered data.","Cancel the modal.
On the confirmation, choose Discard Part.","1. The S6-R1 confirmation is shown first.
2. On Discard the modal closes, the inline row closes, and the entered data is discarded.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R12, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R12),,
Pressing Enter saves the Full View row,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Enter valid values and press Enter from any field.,"1. Pressing Enter saves the row, matching the Tech View behaviour.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R13, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R13),,
Shift+Enter opens the More Options modal,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","With the inline row open, press Shift+Enter.","1. The “More Options” part details modal opens, so a user can escalate to full detail without the mouse.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R14, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R14),,
Tab moves through all six fields in order then to Save,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Place the cursor in the description field and press Tab repeatedly.,"1. Tab moves the cursor forward in the order description, part number, quantity, category, cost, sell price.
2. Tab from the sell price field moves focus to the Save action rather than leaving the row.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R15, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R15),,
Escape closes the Full View inline row,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","With an empty inline row open, press Escape.","1. Escape closes the inline row, matching the Tech View behaviour.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R16, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R16),,
Clicking outside a populated Full View row keeps it open,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The inline row contains entered data.",Click somewhere on the page outside the inline row.,"1. The inline row remains open and its data is preserved, matching the Tech View behaviour.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R17, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R17),,
Hint legend adds a More Options row for Full View only,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Read the keyboard hint legend as a Full View user.
Compare with the Tech View legend.","1. The keyboard hint legend additionally shows: ⇧Enter — more options.
2. This hint is only shown to Full View users.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R18, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R18),,
Requested flow applies in Full View when no catalog part is selected,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Enter a free-typed description with cost and sell price, no catalog match, and Save.","1. The Requested flow applies equally in Full View: the part is added as Requested and flagged as needing details, with the “Part added” toast.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R19, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R19),,
Typeahead offers Create as a new part for Full View users only,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Type text that has no catalog match into the part number field and view the typeahead options.
Select the “Create ... as a new part” action.
Confirm the same action is absent in Tech View.","1. The typeahead ends with a “Create <typed text> as a new part” action that opens the part details modal with the typed description carried over.
2. This action is shown to Full View users only and is not displayed in Tech View.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-R20, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-R20),,
Combined validation names empty cost and sell price too,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Leave cost and sell price empty (with other fields set) and attempt to Save.,"1. The row does not save and the single combined message names the missing fields in order, including cost and sell price (for example “Enter a cost and sell price to save this part.”).
2. All validation behaviour from S2-N1 through S2-N6 applies.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-N1, S4-N2, S4-N3, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-N1; S4-N2; S4-N3),,
More Options bypasses inline validation,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","With an incomplete row (missing required fields), select “More Options”.","1. Validation is not enforced when More Options is selected; the user may escalate to the modal with an incomplete row, and the modal applies its own validation on save.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-N4, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-N4),,
Non-numeric or negative cost or sell price is rejected by field,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.","Enter a non-numeric value, then a negative value, in the cost field and attempt to Save.
Repeat for the sell price field.","1. The row does not save and the message names the field: “Cost must be a number.”, “Cost cannot be negative.”, “Sell price must be a number.”, “Sell price cannot be negative.” as applicable.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-N5, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-N5),,
Sell price below cost shows a non-blocking note and still saves,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Enter a sell price lower than the cost and Save.,"1. A non-blocking note is displayed in the row: “Sell price is below cost.”
2. The row still saves — a sell price lower than the cost is permitted and does not block saving.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-N6, S4-E2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-N6; S4-E2),,
Selected part with no cost or sell price opens those fields empty,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.",Select a catalog part that has no cost or sell price on record.,"1. Those fields open empty and the user must enter them before saving inline.
2. The user may instead select “More Options” to complete the part in the modal.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-E1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-E1),,
Work order becoming non-editable during Full View add fails the save,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The inline row has valid data.","Have the work order move to a status that does not permit editing, then Save.","1. The save fails exactly as S2-E3: the “This work order can no longer be edited. Refresh to see the latest.” alert is shown and the entered data remains.

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-E3, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-E3),,
Any other Full View save failure keeps the row open with data,Inline Add and Edit Parts - Full View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The inline row has valid data.",Cause the save to fail for a reason other than an editability change.,"1. An alert toast is shown: “Couldn't add the part. Please try again.” and the inline row remains open with the entered data intact (S2-EH1).

---
This is the expected behaviour as per epic SV-9315 and story SV-9319 (Story 4, Inline Add Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S4-EH1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9319 (S4-EH1),,
Full View Edit opens the part details modal pre-populated,Inline Add and Edit Parts - Full View Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The work order line already has at least one part on it.",Select Edit on an existing part line.,"1. The part details modal opens, pre-populated with the part's current values.

---
This is the expected behaviour as per epic SV-9315 and story SV-9320 (Story 5, Edit Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S5-R1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9320 (S5-R1),,
Full View has no inline edit row,Inline Add and Edit Parts - Full View Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The work order line already has at least one part on it.",Select Edit on an existing part line and observe the part line.,"1. There is no inline edit row for Full View users; the part line is not replaced by an editable row.

---
This is the expected behaviour as per epic SV-9315 and story SV-9320 (Story 5, Edit Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S5-R2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9320 (S5-R2),,
Saving from the modal updates the part line and opens no inline row,Inline Add and Edit Parts - Full View Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The work order line already has at least one part on it.
The part details modal is open via Edit.",Change a value and save from the modal.,"1. The part line is updated and the modal closes.
2. No inline row opens afterward.

---
This is the expected behaviour as per epic SV-9315 and story SV-9320 (Story 5, Edit Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S5-R3, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9320 (S5-R3),,
Edit control not displayed without the Create and Edit setting,Inline Add and Edit Parts - Full View Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The work order line already has at least one part on it.
Your 'Work Order Line - Create and Edit' setting is NOT enabled.",Hover or focus an existing part line.,"1. The Edit control is not displayed.

---
This is the expected behaviour as per epic SV-9315 and story SV-9320 (Story 5, Edit Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S5-N1, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9320 (S5-N1),,
Cancelling the modal discards changes and leaves the part unchanged,Inline Add and Edit Parts - Full View Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Full View.
The work order line already has at least one part on it.
The part details modal is open via Edit and changes were made.",Cancel the modal.,"1. The changes are discarded and the part line is left unchanged.

---
This is the expected behaviour as per epic SV-9315 and story SV-9320 (Story 5, Edit Part - Full View) and the Inline Add and Edit Parts on Work Order Lines specification version 13, section S5-N2, read on 25 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/25/2026",SV-9320 (S5-N2),,
